image_name,label,augmentation_type
image_0022_aug3light.png,12,
image_0022_aug4light.png,12,
image_0022_aug5light.png,12,
image_0022_aug6light.png,12,
image_0022_aug7light.png,12,
image_0022_aug8light.png,12,
image_0022_aug9light.png,12,
image_0022_aug10light.png,12,
image_0022_aug11light.png,12,
image_0022_aug12light.png,12,
image_0022_aug13light.png,12,
image_0022_aug14light.png,12,
image_0022_aug15light.png,12,
image_0022_aug16light.png,12,
image_0022_aug17light.png,12,
image_0022_aug18light.png,12,
image_0022_aug19light.png,12,
image_0022_aug20light.png,12,
image_0022_aug21light.png,12,
image_0022_aug22light.png,12,
image_0022_aug23light.png,12,
image_0022_aug24light.png,12,
image_0022_aug25light.png,12,
image_0023_original.png,10,original
image_0023_aug1light.png,10,
image_0023_aug2light.png,10,
image_0023_aug3light.png,10,
image_0023_aug4light.png,10,
image_0023_aug5light.png,10,
image_0023_aug6light.png,10,
image_0023_aug7light.png,10,
image_0023_aug8light.png,10,
image_0023_aug9light.png,10,
image_0023_aug10light.png,10,
image_0023_aug11light.png,10,
image_0023_aug12light.png,10,
image_0023_aug13light.png,10,
image_0023_aug14light.png,10,
image_0023_aug15light.png,10,
image_0023_aug16light.png,10,
image_0023_aug17light.png,10,
image_0023_aug18light.png,10,
image_0023_aug19light.png,10,
image_0023_aug20light.png,10,
image_0023_aug21light.png,10,
image_0023_aug22light.png,10,
image_0023_aug23light.png,10,
image_0023_aug24light.png,10,
image_0023_aug25light.png,10,
image_0024_original.png,1,original
image_0024_aug1light.png,1,
image_0024_aug2light.png,1,
image_0024_aug3light.png,1,
image_0024_aug4light.png,1,
image_0024_aug5light.png,1,
image_0024_aug6light.png,1,
image_0024_aug7light.png,1,
image_0024_aug8light.png,1,
image_0024_aug9light.png,1,
image_0024_aug10light.png,1,
image_0024_aug11light.png,1,
image_0024_aug12light.png,1,
image_0024_aug13light.png,1,
image_0024_aug14light.png,1,
image_0024_aug15light.png,1,
image_0024_aug16light.png,1,
image_0024_aug17light.png,1,
image_0024_aug18light.png,1,
image_0024_aug19light.png,1,
image_0024_aug20light.png,1,
image_0024_aug21light.png,1,
image_0024_aug22light.png,1,
image_0024_aug23light.png,1,
image_0024_aug24light.png,1,
image_0024_aug25light.png,1,
image_0025_original.png,1,original
image_0025_aug1light.png,1,
image_0025_aug2light.png,1,
image_0025_aug3light.png,1,
image_0025_aug4light.png,1,
image_0025_aug5light.png,1,
image_0025_aug6light.png,1,
image_0025_aug7light.png,1,
image_0025_aug8light.png,1,
image_0025_aug9light.png,1,
image_0025_aug10light.png,1,
image_0025_aug11light.png,1,
image_0025_aug12light.png,1,
image_0025_aug13light.png,1,
image_0025_aug14light.png,1,
image_0025_aug15light.png,1,
image_0025_aug16light.png,1,
image_0025_aug17light.png,1,
image_0025_aug18light.png,1,
image_0025_aug19light.png,1,
image_0025_aug20light.png,1,
image_0025_aug21light.png,1,
image_0025_aug22light.png,1,
image_0025_aug23light.png,1,
image_0025_aug24light.png,1,
image_0025_aug25light.png,1,
image_0026_original.png,11,original
image_0026_aug1light.png,11,
image_0026_aug2light.png,11,
image_0026_aug3light.png,11,
image_0026_aug4light.png,11,
image_0026_aug5light.png,11,
image_0026_aug6light.png,11,
image_0026_aug7light.png,11,
image_0026_aug8light.png,11,
image_0026_aug9light.png,11,
image_0026_aug10light.png,11,
image_0026_aug11light.png,11,
image_0026_aug12light.png,11,
image_0026_aug13light.png,11,
image_0026_aug14light.png,11,
image_0026_aug15light.png,11,
image_0026_aug16light.png,11,
image_0026_aug17light.png,11,
image_0026_aug18light.png,11,
image_0026_aug19light.png,11,
image_0026_aug20light.png,11,
image_0026_aug21light.png,11,
image_0026_aug22light.png,11,
image_0026_aug23light.png,11,
image_0026_aug24light.png,11,
image_0026_aug25light.png,11,
image_0027_original.png,6,original
image_0027_aug1light.png,6,
image_0027_aug2light.png,6,
image_0027_aug3light.png,6,
image_0027_aug4light.png,6,
image_0027_aug5light.png,6,
image_0027_aug6light.png,6,
image_0027_aug7light.png,6,
image_0027_aug8light.png,6,
image_0027_aug9light.png,6,
image_0027_aug10light.png,6,
image_0027_aug11light.png,6,
image_0027_aug12light.png,6,
image_0027_aug13light.png,6,
image_0027_aug14light.png,6,
image_0027_aug15light.png,6,
image_0027_aug16light.png,6,
image_0027_aug17light.png,6,
image_0027_aug18light.png,6,
image_0027_aug19light.png,6,
image_0027_aug20light.png,6,
image_0027_aug21light.png,6,
image_0027_aug22light.png,6,
image_0027_aug23light.png,6,
image_0027_aug24light.png,6,
image_0027_aug25light.png,6,
image_0028_original.png,2,original
image_0028_aug1light.png,2,
image_0028_aug2light.png,2,
image_0028_aug3light.png,2,
image_0028_aug4light.png,2,
image_0028_aug5light.png,2,
image_0028_aug6light.png,2,
image_0028_aug7light.png,2,
image_0028_aug8light.png,2,
image_0028_aug9light.png,2,
image_0028_aug10light.png,2,
image_0028_aug11light.png,2,
image_0028_aug12light.png,2,
image_0028_aug13light.png,2,
image_0028_aug14light.png,2,
image_0028_aug15light.png,2,
image_0028_aug16light.png,2,
image_0028_aug17light.png,2,
image_0028_aug18light.png,2,
image_0028_aug19light.png,2,
image_0028_aug20light.png,2,
image_0028_aug21light.png,2,
image_0028_aug22light.png,2,
image_0028_aug23light.png,2,
image_0028_aug24light.png,2,
image_0028_aug25light.png,2,
image_0029_original.png,6,original
image_0029_aug1light.png,6,
image_0029_aug2light.png,6,
image_0029_aug3light.png,6,
image_0029_aug4light.png,6,
image_0029_aug5light.png,6,
image_0029_aug6light.png,6,
image_0029_aug7light.png,6,
image_0029_aug8light.png,6,
image_0029_aug9light.png,6,
image_0029_aug10light.png,6,
image_0029_aug11light.png,6,
image_0029_aug12light.png,6,
image_0029_aug13light.png,6,
image_0029_aug14light.png,6,
image_0029_aug15light.png,6,
image_0029_aug16light.png,6,
image_0029_aug17light.png,6,
image_0029_aug18light.png,6,
image_0029_aug19light.png,6,
image_0029_aug20light.png,6,
image_0029_aug21light.png,6,
image_0029_aug22light.png,6,
image_0029_aug23light.png,6,
image_0029_aug24light.png,6,
image_0029_aug25light.png,6,
image_0030_original.png,11,original
image_0030_aug1light.png,11,
image_0030_aug2light.png,11,
image_0030_aug3light.png,11,
image_0030_aug4light.png,11,
image_0030_aug5light.png,11,
image_0030_aug6light.png,11,
image_0030_aug7light.png,11,
image_0030_aug8light.png,11,
image_0030_aug9light.png,11,
image_0030_aug10light.png,11,
image_0030_aug11light.png,11,
image_0030_aug12light.png,11,
image_0030_aug13light.png,11,
image_0030_aug14light.png,11,
image_0030_aug15light.png,11,
image_0030_aug16light.png,11,
image_0030_aug17light.png,11,
image_0030_aug18light.png,11,
image_0030_aug19light.png,11,
image_0030_aug20light.png,11,
image_0030_aug21light.png,11,
image_0030_aug22light.png,11,
image_0030_aug23light.png,11,
image_0030_aug24light.png,11,
image_0030_aug25light.png,11,
image_0031_original.png,7,original
image_0031_aug1light.png,7,
image_0031_aug2light.png,7,
image_0031_aug3light.png,7,
image_0031_aug4light.png,7,
image_0031_aug5light.png,7,
image_0031_aug6light.png,7,
image_0031_aug7light.png,7,
image_0031_aug8light.png,7,
image_0031_aug9light.png,7,
image_0031_aug10light.png,7,
image_0031_aug11light.png,7,
image_0031_aug12light.png,7,
image_0031_aug13light.png,7,
image_0031_aug14light.png,7,
image_0031_aug15light.png,7,
image_0031_aug16light.png,7,
image_0031_aug17light.png,7,
image_0031_aug18light.png,7,
image_0031_aug19light.png,7,
image_0031_aug20light.png,7,
image_0031_aug21light.png,7,
image_0031_aug22light.png,7,
image_0031_aug23light.png,7,
image_0031_aug24light.png,7,
image_0031_aug25light.png,7,
image_0032_original.png,14,original
image_0032_aug1light.png,14,
image_0032_aug2light.png,14,
image_0032_aug3light.png,14,
image_0032_aug4light.png,14,
image_0032_aug5light.png,14,
image_0032_aug6light.png,14,
image_0032_aug7light.png,14,
image_0032_aug8light.png,14,
image_0032_aug9light.png,14,
image_0032_aug10light.png,14,
image_0032_aug11light.png,14,
image_0032_aug12light.png,14,
image_0032_aug13light.png,14,
image_0032_aug14light.png,14,
image_0032_aug15light.png,14,
image_0032_aug16light.png,14,
image_0032_aug17light.png,14,
image_0032_aug18light.png,14,
image_0032_aug19light.png,14,
image_0032_aug20light.png,14,
image_0032_aug21light.png,14,
image_0032_aug22light.png,14,
image_0032_aug23light.png,14,
image_0032_aug24light.png,14,
image_0032_aug25light.png,14,
image_0033_original.png,11,original
image_0033_aug1light.png,11,
image_0033_aug2light.png,11,
image_0033_aug3light.png,11,
image_0033_aug4light.png,11,
image_0033_aug5light.png,11,
image_0033_aug6light.png,11,
image_0033_aug7light.png,11,
image_0033_aug8light.png,11,
image_0033_aug9light.png,11,
image_0033_aug10light.png,11,
image_0033_aug11light.png,11,
image_0033_aug12light.png,11,
image_0033_aug13light.png,11,
image_0033_aug14light.png,11,
image_0033_aug15light.png,11,
image_0033_aug16light.png,11,
image_0033_aug17light.png,11,
image_0033_aug18light.png,11,
image_0033_aug19light.png,11,
image_0033_aug20light.png,11,
image_0033_aug21light.png,11,
image_0033_aug22light.png,11,
image_0033_aug23light.png,11,
image_0033_aug24light.png,11,
image_0033_aug25light.png,11,
image_0034_original.png,13,original
image_0034_aug1light.png,13,
image_0034_aug2light.png,13,
image_0034_aug3light.png,13,
image_0034_aug4light.png,13,
image_0034_aug5light.png,13,
image_0034_aug6light.png,13,
image_0034_aug7light.png,13,
image_0034_aug8light.png,13,
image_0034_aug9light.png,13,
image_0034_aug10light.png,13,
image_0034_aug11light.png,13,
image_0034_aug12light.png,13,
image_0034_aug13light.png,13,
image_0034_aug14light.png,13,
image_0034_aug15light.png,13,
image_0034_aug16light.png,13,
image_0034_aug17light.png,13,
image_0034_aug18light.png,13,
image_0034_aug19light.png,13,
image_0034_aug20light.png,13,
image_0034_aug21light.png,13,
image_0034_aug22light.png,13,
image_0034_aug23light.png,13,
image_0034_aug24light.png,13,
image_0034_aug25light.png,13,
image_0035_original.png,8,original
image_0035_aug1light.png,8,
image_0035_aug2light.png,8,
image_0035_aug3light.png,8,
image_0035_aug4light.png,8,
image_0035_aug5light.png,8,
image_0035_aug6light.png,8,
image_0035_aug7light.png,8,
image_0035_aug8light.png,8,
image_0035_aug9light.png,8,
image_0035_aug10light.png,8,
image_0035_aug11light.png,8,
image_0035_aug12light.png,8,
image_0035_aug13light.png,8,
image_0035_aug14light.png,8,
image_0035_aug15light.png,8,
image_0035_aug16light.png,8,
image_0035_aug17light.png,8,
image_0035_aug18light.png,8,
image_0035_aug19light.png,8,
image_0035_aug20light.png,8,
image_0035_aug21light.png,8,
image_0035_aug22light.png,8,
image_0035_aug23light.png,8,
image_0035_aug24light.png,8,
image_0035_aug25light.png,8,
